Year,GDP per capita (current US$),Individuals using the Internet (% of population),"Life expectancy at birth, total (years)",GDP_growth,LE_change,Internet_growth
2003,2246.15793186653,,69.5879019097604,26.934818116760415,0.2691712886738031,
2004,2877.7671587306,,69.7911486482047,28.119537718312195,0.2032467384442924,
2005,3567.7847379435,,69.9595147646973,23.97753331500492,0.1683661164926064,
2013,7646.16667724963,,73.1274427758791,114.3113231000854,3.1679280111818,
2014,7273.11278224833,,73.4217488485404,-4.878966294460763,0.2943060726612998,
2015,6282.95418433325,,73.7582707874779,-13.613959078591298,0.3365219389374942,
2016,5977.68550933388,,74.0349273934992,-4.858680583101616,0.2766566060213051,
2017,6112.70276991575,,74.4074945113083,2.2586879214546496,0.3725671178090977,
2018,5952.2500299061,,74.5976698113307,-2.6249066255819464,0.1901753000224033,
2019,6020.63670154835,,74.821186588313,1.1489213540871512,0.2235167769822936,
2020,5733.41761868436,,73.5589573506665,-4.770576553641337,-1.262229237646494,
2021,6623.35137698536,,72.8874329657208,15.521872249473637,-0.6715243849456982,
2022,7247.60981221236,,74.5786223390478,9.42511426158299,1.691189373326992,
2023,8571.4101866164,,74.7987152767476,18.26533724502401,0.2200929376998033,
2024,9668.56270854153,,,12.80014021074678,,
2000,16976.0490801973,,77.0782450771112,,,
2001,17230.651387574,,77.4256390326754,1.4997736291519903,0.3473939555642005,
2002,18797.8149681186,,77.5340746440768,9.095207983110676,0.10843561140139,
2003,23020.9595202843,,77.5923748441053,22.466145982010268,0.0583002000284977,
2004,26368.6821205483,,78.1178281794517,14.54206371074256,0.5254533353464126,
2005,27431.5034018556,,78.2751410316852,4.03061964359257,0.1573128522334883,
2013,34808.0025773528,,80.4734324600181,26.890612109135148,2.198291428332908,
2014,35592.887487554,,80.8761653859288,2.254897874294759,0.4027329259106977,
2015,30769.090644109,,80.5708966220669,-13.552698822571696,-0.3052687638619034,
2016,31462.4341209885,,80.9530808081627,2.253376561884979,0.3821841860957988,
2017,33391.9679020533,,80.9303097853099,6.1328178666812505,-0.0227710228527939,
2018,36054.3954466385,,81.0317510064821,7.9732573785251,0.1014412211721946,
2019,35374.6443827131,,81.3194524901834,-1.8853486669370036,0.2877014837012979,
2020,34698.4032089427,,80.4414754678551,-1.9116550443708968,-0.8779770223282952,
2021,39214.3660784805,,80.3071964400875,13.014901124827327,-0.1342790277676044,
2022,37962.8295010744,,80.7129818383208,-3.191525715094768,0.4057853982333057,
2023,41392.0743803078,,81.4114503796875,9.033164609440792,0.6984685413666938,
2024,43145.1566930223,,,4.235309147851085,,
2000,23322.7593357515,32.9,78.3829268292683,,,
2001,24879.7729617864,43.2,78.5853658536585,6.675940885125664,0.2024390243902019,31.306990881458987
2002,26937.6505602847,53.3,78.7878048780488,8.27128769084451,0.2024390243903013,23.379629629629605
2003,31269.6031997217,58.9,78.9390243902439,16.08140483425744,0.1512195121950981,10.506566604127588
2004,35647.5440400531,66.5,79.190243902439,14.00062806160063,0.2512195121950924,12.903225806451625
2005,36389.081644098,67.9,79.4414634146342,2.0801926865192,0.2512195121952061,2.1052631578947434
2013,55758.2083680611,90.0,81.3414634146341,53.22785255589053,1.8999999999999064,32.54786450662739
2014,60172.0632541664,93.3,81.5926829268293,7.916062971337512,0.2512195121951919,3.6666666666666634
2015,52635.0375463609,94.2,81.7926829268293,-12.525789045938396,0.2000000000000028,0.9646302250803984
2016,56875.2803813296,95.1,81.9926829268293,8.055932003912591,0.2000000000000028,0.9554140127388422
2017,59387.353086482,97.6,82.1439024390244,4.416809356032703,0.1512195121950981,2.628811777076767
2018,62526.4908515743,,82.2926829268293,5.285869131969867,0.148780487804899,0.0
2019,63067.0695697911,,82.4439024390244,0.8645595024675767,0.1512195121950981,0.0
2020,62240.822409175,,82.6439024390244,-1.3101086926224803,0.2000000000000028,0.0
2021,68749.4005557957,,82.8439024390244,10.457088924424715,0.2000000000000028,0.0
2022,66139.3809716876,,82.9439024390244,-3.796425224085931,0.0999999999999943,0.0
2023,71774.3522353393,,83.1439024390244,8.519842763668862,0.2000000000000028,0.0
2000,1995.72071163264,1.5,66.194,,,
2001,1944.997414609,1.86,66.205,-2.5416029772094006,0.0109999999999956,24.0
2002,2136.56794118683,6.15,65.492,9.849397492198776,-0.7129999999999939,230.6451612903226
2003,2655.58079586044,6.73,65.653,24.291895645747942,0.1610000000000013,9.430894308943085
2004,3097.19096651759,7.41,65.841,16.629513639560066,0.1879999999999881,10.104011887072794
2005,3377.69126953493,8.45,65.983,9.056603420638542,0.1420000000000101,14.035087719298245
2013,4572.44377544245,35.2,66.545,35.37186825461474,0.5619999999999976,316.5680473372782
2014,5293.35676680464,37.4,66.581,15.766470333305117,0.0360000000000013,6.249999999999978
2015,5097.53106864695,42.5,66.48,-3.6994615474577386,-0.100999999999999,13.636363636363647
2016,5363.79026679243,49.4,66.657,5.223297211137035,0.1769999999999925,16.235294117647058
2017,5826.84814459328,53.6,67.06,8.633034752825285,0.4030000000000058,8.502024291497978
2018,6085.41979485376,58.2,66.965,4.437590337761055,-0.0949999999999988,8.582089552238802
2019,5950.82866866702,63.2,67.009,-2.2116983005931568,0.0439999999999969,8.59106529209621
2020,4844.42127154524,68.6,66.924,-18.59249289006356,-0.0849999999999937,8.544303797468334
2021,4696.17103944634,74.5,64.904,-3.060225851324705,-2.0200000000000102,8.600583090379011
2022,5405.03006162671,78.2,67.148,15.094403849991432,2.244,4.966442953020134
2023,5888.73667332429,79.3,67.316,8.949193735880945,0.1680000000000063,1.4066496163682718
2024,6288.39867264416,,,6.786888622993126,,0.0
2000,24335.9225082659,37.2,77.4658536585366,,,
2001,24965.202996776,43.1,77.9658536585366,2.5858090577678183,0.5,15.860215053763426
2002,26989.389260959,62.4,78.119512195122,8.108030463218752,0.1536585365853966,44.77958236658933
2003,32920.0857192568,69.2,78.3682926829268,21.97417807774087,0.2487804878048081,10.897435897435903
2004,37768.1334202029,72.4,78.7146341463415,14.726716516750171,0.3463414634146886,4.6242774566473965
2005,39049.8703780223,74.5,78.8170731707317,3.3936995073571063,0.1024390243902075,2.900552486187835
2013,49691.0145200739,91.5,80.9756097560976,27.250139473037915,2.158536585365894,22.818791946308718
2014,50073.7760815871,86.5,81.1804878048781,0.7702832498188927,0.2048780487805004,-5.464480874316935
2015,42560.3456767103,86.4,81.4804878048781,-15.00472101931136,0.2999999999999971,-0.1156069364161793
2016,43451.2562442158,87.7,81.4292682926829,2.0932879029528677,-0.051219512195189,1.504629629629628
2017,46085.0174739036,87.5,81.6317073170732,6.06141561220892,0.2024390243902871,-0.2280501710376303
2018,49654.2497035329,88.9,81.7341463414634,7.744886354118097,0.1024390243902075,1.6000000000000014
2019,48358.1807773701,89.6,81.9829268292683,-2.6101873130721875,0.2487804878048933,0.787401574803126
2020,48828.6846862799,92.2,81.9317073170732,0.9729561810356112,-0.0512195121950895,2.9017857142857206
2021,53099.1351400148,92.8,81.8853658536585,8.745782281812776,-0.0463414634147056,0.6507592190889255
2022,50440.560224974,93.0,81.1878048780488,-5.006813967930968,-0.6975609756097043,0.2155172413793149
2023,52821.5114340717,93.5,81.6853658536585,4.720310794484095,0.4975609756097015,0.5376344086021501
2024,53188.6186245158,,,0.6949956191660833,,0.0
2000,751.365401978875,,55.5342411286299,,,
2001,718.647579306945,,55.7671356513148,-4.3544489253512175,0.2328945226849015,
2002,684.330813854399,,56.1958920798503,-4.775186954033939,0.4287564285355003,
2003,702.93592163853,,56.4912066866505,2.718730094782696,0.295314606800197,
2004,872.835666854001,,56.7992689049471,24.17001891430417,0.3080622182965982,
2005,1080.13322261172,,57.1894341976629,23.74989515550967,0.3901652927157997,
2013,2276.3220797302,,60.4886803364883,110.74456669577688,3.299246138825403,
2014,2358.98005057262,,60.5861319377335,3.631207181903573,0.0974516012451971,
2015,1818.81253623582,,60.7756017597371,-22.89835025123164,0.1894698220036019,
2016,1639.70719384628,,61.0168841595034,-9.847377825986015,0.2412823997662982,
2017,1710.94051282318,,61.2601570404655,4.344270687122331,0.2432728809621025,
2018,1828.22724414509,,61.8114051116629,6.855102818763603,0.5512480711973993,
2019,1898.51220216848,,62.1656846945146,3.844432263466047,0.3542795828517029,
2020,1689.91690757517,,62.0881829797288,-10.9873033396916,-0.0775017147858037,
2021,1763.84589367628,,61.6321267888915,4.3747113109359415,-0.4560561908373017,
2022,1903.89887310976,,62.7276831867978,7.940204976840448,1.0955563979063,
2023,1781.86010011545,,63.3732812629951,-6.409939872225268,0.6455980761973024,
2024,1690.97291408665,,,-5.100691464100427,,
2000,22340.5939516217,14.3,79.0560975609756,,,
2001,22331.7948343036,26.3,79.1585365853659,-0.039386228213778,0.1024390243902928,83.91608391608392
2002,24144.5727019529,30.2,79.2609756097561,8.11747502204665,0.1024390243902075,14.828897338403046
2003,29479.5222101175,36.1,79.1146341463415,22.095853896528418,-0.1463414634146005,19.5364238410596
2004,33644.9282220364,39.2,80.1634146341463,14.129828774800536,1.0487804878048053,8.58725761772854
2005,34696.3718316971,42.9,80.1634146341463,3.125117707851244,0.0,9.438775510204067
2013,42669.1795111893,81.9,82.219512195122,22.9787936276628,2.056097560975686,90.90909090909092
2014,43148.0459288416,83.8,82.719512195122,1.1222770700962892,0.5,2.319902319902312
2015,36702.4323733379,78.0,82.3219512195122,-14.93836723483053,-0.3975609756097924,-6.921241050119331
2016,37024.2157133669,79.3,82.5731707317073,0.8767357344489302,0.2512195121950924,1.6666666666666607
2017,38687.1626407164,80.5,82.5756097560976,4.491511556176242,0.0024390243903127,1.5132408575031508
2018,41418.1766484844,82.0,82.6756097560976,7.05922538990682,0.0999999999999943,1.8633540372670727
2019,40408.2848574751,83.3,82.8268292682927,-2.4382816259156948,0.1512195121950981,1.585365853658538
2020,39169.8606000707,84.7,82.1756097560976,-3.064778081456488,-0.6512195121950981,1.6806722689075793
2021,43725.0999521245,86.1,82.3243902439024,11.62944999616766,0.1487804878047995,1.6528925619834656
2022,41082.8119320747,85.3,82.1292682926829,-6.04295478556458,-0.1951219512195052,-0.9291521486643362
2023,44690.9345395117,86.8,82.9292682926829,8.782559999550621,0.8000000000000114,1.7584994138335253
2024,46150.4876861593,,,3.265881910250057,,0.0
2000,14978.324104668,6.36,79.0,,,
2001,14640.9360062298,6.25,79.316,-2.252508999541891,0.3160000000000025,-1.729559748427678
2002,16004.0583292112,8.2,79.544,9.310349573288113,0.2279999999999944,31.19999999999998
2003,19582.8936395312,14.1,79.71,22.36204865479512,0.1659999999999968,71.95121951219514
2004,21764.2203208782,17.9,79.829,11.138939533142556,0.1189999999999997,26.95035460992907
2005,21984.1936230719,21.5,79.951,1.0107106937466526,0.1219999999999998,20.11173184357542
2013,21955.6329264095,56.8,81.935,-0.1299146884897628,1.9840000000000089,164.18604651162792
2014,22258.6321384251,60.7,82.151,1.3800522764758627,0.2159999999999939,6.866197183098599
2015,19166.9594761931,64.6,82.339,-13.889769339845648,0.1880000000000024,6.425041186161429
2016,19690.0775734589,68.4,82.555,2.729270116710758,0.2160000000000081,5.882352941176494
2017,20826.9312492172,72.7,82.774,5.773738937883688,0.2189999999999941,6.28654970760234
2018,21925.616043938,,82.985,5.275308117042421,0.2109999999999985,0.0
2019,21582.5892046801,,83.195,-1.564502628206621,0.2099999999999937,0.0
2020,19966.4838503859,,82.459,-7.488004979234619,-0.73599999999999,0.0
2021,21982.9038942614,,79.571,10.09902423974629,-2.888000000000005,0.0
2022,20738.6499971661,,83.859,-5.660097970132638,4.287999999999997,0.0
2023,22774.1418988734,,84.07,9.814968196991837,0.2109999999999985,0.0
2000,3982.906200928,1.22,61.81,,,
2001,3835.75718279727,1.35,61.982,-3.694513772291319,0.171999999999997,10.655737704918034
2002,3966.48001864663,1.94,62.175,3.4080060238335763,0.1929999999999978,43.70370370370369
2003,4710.74862768151,2.66,62.463,18.763957098889534,0.2880000000000038,37.11340206185567
2004,5465.79193590708,2.98,62.694,16.028095912160367,0.2310000000000016,12.030075187969924
2005,6547.87613955186,4.89,62.978,19.79739105208369,0.2839999999999989,64.09395973154362
2013,9197.70106323947,30.5,65.751,40.468464387736034,2.7730000000000032,523.721881390593
2014,9201.36276648105,38.1,66.07,0.0398110703577314,0.3189999999999884,24.91803278688525
2015,7047.12654634355,45.8,66.336,-23.41214312281007,0.2660000000000053,20.20997375328082
2016,6677.07003901644,48.1,66.583,-5.251168755002933,0.2469999999999999,5.021834061135388
2017,6921.73373135624,51.6,66.816,3.664237321312269,0.2330000000000041,7.276507276507282
2018,7624.2775233771,55.4,67.043,10.14982400779527,0.2270000000000038,7.364341085271309
2019,7441.1786472281,59.5,67.337,-2.401524283285772,0.2939999999999969,7.400722021660644
2020,6605.80346077904,63.9,67.073,-11.226382620987662,-0.26400000000001,7.394957983193273
2021,8181.40914134398,68.6,67.072,23.85184012694081,-0.0009999999999905,7.355242566510167
2022,8409.20741452279,70.7,67.713,2.7843403164823144,0.6409999999999911,3.061224489795933
2023,8071.39777400455,71.9,68.337,-4.017140068811242,0.6240000000000094,1.6973125884017115
2024,8218.76307061848,,,1.8257717032426068,,0.0
2000,538.054072348854,0.922,56.899,,,
2001,459.803068381399,1.34,57.283,-14.543334580826295,0.3840000000000003,45.33622559652928
2002,376.531026962584,1.8,57.736,-18.11037097076138,0.4529999999999958,34.32835820895521
2003,308.719123437587,2.44,58.223,-18.009645598670822,0.4870000000000019,35.55555555555554
2004,593.285346326581,3.31,58.749,92.17641580487457,0.5260000000000034,35.65573770491803
2005,616.483657865348,3.8,59.11,3.910144028063889,0.3609999999999971,14.803625377643504
2013,653.862713272743,14.0,62.252,6.063267846681386,3.142000000000003,268.42105263157896
2014,568.00453558864,15.6,62.576,-13.13091814860673,0.323999999999998,11.428571428571432
2015,619.536364296461,17.6,62.971,9.072432609084192,0.394999999999996,12.820512820512842
2016,650.056501323611,19.9,63.386,4.9262866210942,0.4150000000000062,13.06818181818179
2017,642.522641296331,22.5,63.708,-1.1589546465484046,0.3219999999999956,13.065326633165842
2018,696.219806960615,28.3,64.034,8.357241008028371,0.3260000000000076,25.77777777777779
2019,738.186751987483,31.1,64.427,6.027829804221896,0.3930000000000007,9.893992932862194
2020,720.335143352133,34.2,64.418,-2.418305203566262,-0.0090000000000003,9.967845659164
2021,781.890925169531,37.6,63.847,8.54543643823118,-0.5710000000000051,9.941520467836252
2022,836.244875582631,44.0,64.859,6.951602667765311,1.0119999999999931,17.021276595744684
2023,888.157407441902,45.9,65.86,6.207814645572851,1.0010000000000048,4.318181818181821
2024,908.525674150965,,,2.293317213637636,,0.0
2000,749.908534993961,0.485,70.091,,,
2001,801.98383707929,0.992,70.371,6.944220482268326,0.2800000000000011,104.5360824742268
2002,853.526171868939,1.59,70.438,6.426854558236328,0.0670000000000072,60.28225806451615
2003,1010.03151630868,2.56,71.377,18.336326359746693,0.938999999999993,61.006289308176086
2004,1305.04748557208,3.89,71.011,29.208590474640083,-0.3659999999999996,51.953125
2005,1642.78359414797,6.08,70.689,25.87921989887136,-0.3220000000000027,56.298200514138806
2013,4712.00229382665,43.3,73.025,186.8303719742545,2.3360000000000127,612.1710526315788
2014,4830.33486170249,49.1,73.105,2.5113011517603034,0.0799999999999983,13.394919168591237
2015,4086.6223465965,47.6,73.241,-15.396707193170933,0.1359999999999956,-3.054989816700615
2016,4143.40125686315,58.5,73.136,1.3893848134496125,-0.1050000000000039,22.89915966386553
2017,4418.75206546679,59.7,73.435,6.645526019174408,0.2990000000000066,2.051282051282066
2018,4804.0546040444,62.7,73.985,8.71971391173556,0.5499999999999972,5.025125628140703
2019,4741.2832715876,68.8,74.165,-1.3066323684987724,0.1800000000000068,9.728867623604454
2020,4300.85701291207,72.5,73.509,-9.289178339434155,-0.6560000000000059,5.3779069767441845
2021,5083.60695484577,76.4,71.635,18.19985969270128,-1.8739999999999952,5.3793103448275925
2022,6729.84659930283,78.7,74.141,32.38329908428188,2.506,3.0104712041884696
2023,8283.66960652261,81.9,74.496,23.088535292628308,0.3549999999999897,4.066073697585781
2024,9193.66366361489,,,10.985397780420248,,0.0
2000,23925.8559901991,30.2,77.9268292682927,,,
2001,23878.3641471651,31.7,78.3292682926829,-0.1984958993879071,0.4024390243901905,4.966887417218535
2002,25486.5942008748,48.8,78.2292682926829,6.735093090121214,-0.0999999999999943,53.94321766561514
2003,30711.1022511331,55.9,78.3804878048781,20.499043572008446,0.1512195121951975,14.54918032786885
2004,34566.7359143735,64.7,78.6804878048781,12.55452712739462,0.2999999999999971,15.74239713774599
2005,35084.4363546269,68.7,78.9317073170732,1.497683904942071,0.2512195121951066,6.18238021638331
2013,47220.0102098851,84.2,80.490243902439,34.58962182716603,1.5585365853658004,22.56186317321689
2014,48971.0824722599,86.2,81.090243902439,3.708326733923984,0.5999999999999943,2.375296912114022
2015,41911.0109851054,87.6,80.6414634146341,-14.416817294479324,-0.4487804878048962,1.6241299303944243
2016,42961.0356905775,84.2,80.990243902439,2.505367159587868,0.3487804878049019,-3.8812785388127713
2017,45526.5999576533,84.4,80.9926829268293,5.971839891277342,0.0024390243902985,0.2375296912114022
2018,48874.8595028454,87.0,80.8926829268293,7.354512632848698,-0.1000000000000085,3.08056872037914
2019,47623.8656074829,88.1,81.2926829268293,-2.559585660373453,0.4000000000000057,1.264367816091938
2020,47379.765194548,89.8,81.0414634146342,-0.5125590075924835,-0.2512195121951066,1.92962542565267
2021,52265.6541620571,91.4,80.790243902439,10.312184848208815,-0.2512195121951919,1.7817371937639326
2022,49686.1154582583,91.6,80.6080487804878,-4.935437516577479,-0.1821951219511959,0.2188183807439792
2023,53940.4073447462,92.5,80.5414634146342,8.562335467867221,-0.0665853658536121,0.9825327510917026
2024,55800.2194549412,93.5,,3.447901493046745,,1.08108108108107
2000,253.746936203344,0.154,58.139,,,
2001,263.542156494853,0.2,58.403,3.8602319452871736,0.2639999999999958,29.87012987012987
2002,297.46164468774,0.83,58.709,12.870611914245856,0.3060000000000045,314.99999999999994
2003,358.39927142073,1.19,59.014,20.485877026921973,0.3049999999999997,43.37349397590362
2004,406.132105329565,1.72,59.316,13.31834010700339,0.3019999999999996,44.53781512605042
2005,478.611909191028,1.83,59.638,17.8463615435297,0.3219999999999956,6.395348837209314
2013,2294.79584693743,15.0,62.397,379.4690234131867,2.7590000000000003,719.6721311475409
2014,1949.90832923846,19.0,62.832,-15.029115472700848,0.4350000000000023,26.66666666666666
2015,1722.77282833606,23.0,63.175,-11.648522009806904,0.3429999999999964,21.052631578947366
2016,1912.47991339951,28.0,63.522,11.011729575899952,0.3470000000000013,21.739130434782616
2017,2012.28662641265,37.9,63.829,5.218706471835799,0.3070000000000021,35.35714285714284
2018,2195.32166016377,43.0,64.138,9.0958728914986,0.3090000000000046,13.456464379947231
2019,2186.65822682613,22.1,64.455,-0.3946316157147467,0.316999999999993,-48.60465116279069
2020,2195.45481659987,62.5,64.309,0.4022846216122255,-0.1460000000000008,182.80542986425337
2021,2445.18662529344,68.6,64.286,11.37494640314818,-0.0229999999999961,9.759999999999993
2022,2229.89122647803,69.4,65.246,-8.804865714066834,0.9599999999999936,1.16618075801751
2023,2383.90410483418,69.9,65.498,6.906743993939268,0.2520000000000095,0.7204610951008661
2024,2405.79466378083,,,0.918265080472791,,0.0
2000,,19.1,80.145,,,
2001,,21.2,80.419,,0.2740000000000009,10.994764397905744
2002,,23.7,80.59,,0.1710000000000064,11.792452830188685
2003,,28.3,80.713,,0.1229999999999904,19.409282700421947
2004,,32.9,80.856,,0.1430000000000006,16.254416961130723
2005,,39.1,80.991,,0.1350000000000051,18.844984802431615
2013,,,82.586,,1.5949999999999989,0.0
2014,,,82.644,,0.0580000000000069,0.0
2015,,,82.668,,0.0240000000000009,0.0
2016,,94.4,82.741,,0.0729999999999932,141.43222506393863
2017,,,82.858,,0.1170000000000044,0.0
2018,,,83.028,,0.1700000000000017,0.0
2019,,,83.183,,0.1550000000000011,0.0
2020,,,83.07,,-0.1130000000000137,0.0
2021,,,80.274,,-2.7959999999999923,0.0
2022,,,83.517,,3.242999999999995,0.0
2023,,,83.553,,0.0360000000000013,0.0
2000,11638.2010697215,9.14,77.8878048780488,,,
2001,12156.9572824221,10.9,78.3878048780488,4.457357366425141,0.5,19.256017505470457
2002,13782.195640943,14.7,78.6414634146341,13.368792213088176,0.2536585365853057,34.86238532110091
2003,18020.612039764,17.8,78.8414634146341,30.75283872933763,0.2000000000000028,21.08843537414966
2004,21449.2552764245,21.4,79.0390243902439,19.02623079113468,0.1975609756097895,20.22471910112358
2005,22054.1315756886,24.0,79.2390243902439,2.820034036001884,0.2000000000000028,12.149532710280386
2013,21573.3449762805,59.9,81.2853658536585,-2.1800296137622355,2.046341463414606,149.58333333333331
2014,21474.7257123892,63.2,81.3853658536585,-0.4571347836866635,0.0999999999999943,5.509181969949917
2015,17980.7298238137,66.8,81.0365853658537,-16.27027015557989,-0.3487804878048024,5.696202531645556
2016,17919.2426377048,69.1,81.3878048780488,-0.3419615705891332,0.3512195121951009,3.4431137724550758
2017,18631.9930129293,69.9,81.2878048780488,3.977569753560695,-0.0999999999999943,1.157742402315498
2018,19873.4015238771,72.2,81.7878048780488,6.662778963508353,0.5,3.290414878397696
2019,19335.3602002969,75.7,81.6390243902439,-2.7073438984955067,-0.148780487804899,4.84764542936289
2020,17886.733165236,78.1,81.2878048780488,-7.492112999470546,-0.3512195121951009,3.170409511228512
2021,20654.7001960815,78.5,80.0829268292683,15.474972457380964,-1.2048780487805004,0.512163892445594
2022,20971.8349258283,83.2,80.7878048780488,1.5354119243375264,0.7048780487805004,5.987261146496814
2023,23400.7278817691,85.0,81.5365853658537,11.58169022658788,0.7487804878048934,2.163461538461542
2024,24752.1068401681,,,5.774944118092251,,0.0
2000,19009.0774407515,31.7,66.0990243902439,,,
2001,19265.5191468738,35.5,66.1965853658537,1.349048668572128,0.0975609756097952,11.987381703470025
2002,20657.9506323097,44.2,66.6117073170732,7.227583512390567,0.4151219512195041,24.50704225352114
2003,27466.6494525504,54.5,67.1817073170732,32.95921721098352,0.5700000000000074,23.303167420814464
2004,32030.9987915109,56.1,67.7263414634146,16.617787134341143,0.5446341463413944,2.9357798165137616
2005,32489.7277309899,57.7,68.2351219512195,1.4321406037471895,0.5087804878048985,2.8520499108734443
2013,47535.4883792376,65.8,70.8385365853659,46.30928511566594,2.603414634146404,14.038128249566718
2014,50485.2244135291,66.7,71.0609756097561,6.205334445622057,0.2224390243901979,1.367781155015213
2015,44536.3549705377,67.6,71.4790243902439,-11.783387143659418,0.4180487804877941,1.3493253373313197
2016,48181.7453541266,68.5,71.8385365853659,8.185201474167458,0.3595121951220079,1.3313609467455745
2017,50765.7494665372,69.5,71.9321951219512,5.363035509441727,0.0936585365852948,1.4598540145985384
2018,54545.135857765,,71.9675609756098,7.444756417353848,0.0353658536586038,0.0
2019,53309.2035905065,,71.9443902439024,-2.2658890620080085,-0.0231707317073954,0.0
2020,54812.6661771023,,71.8507317073171,2.820268331420994,-0.0936585365853091,0.0
2021,58135.9939910203,,71.8139024390244,6.0630654294030695,-0.036829268292692,0.0
2022,55635.0006491223,,71.5404878048781,-4.301970552501954,-0.2734146341463059,0.0
2023,58498.9743142433,,71.549756097561,5.1477911956601785,0.0092682926829041,0.0
2000,4839.82811114248,4.06,72.955,,,
2001,4819.50776653843,5.13,73.034,-0.4198567415497289,0.0790000000000077,26.354679802955676
2002,4984.47405931447,14.8,73.142,3.4228867504144667,0.1079999999999898,188.49902534113065
2003,5427.96377252312,18.6,73.291,8.897422434768254,0.1490000000000009,25.67567567567568
2004,5480.26117644588,19.6,72.447,0.9634810789912462,-0.8439999999999941,5.376344086021501
2005,6338.56011405358,20.5,73.7,15.661642939512866,1.253,4.591836734693877
2013,7424.80212287327,35.0,75.022,17.137046731028406,1.3220000000000027,70.73170731707317
2014,7986.33421210788,51.6,75.045,7.562923293332258,0.0229999999999961,47.428571428571445
2015,8694.12438005692,52.5,75.037,8.862516257784158,-0.0079999999999955,1.744186046511631
2016,9221.23461079424,53.3,75.01,6.062832870742407,-0.027000000000001,1.5238095238095273
2017,9751.42661155932,54.2,74.977,5.749685623923351,-0.0330000000000012,1.6885553470919357
2018,10083.021279225,61.4,74.957,3.4004733960937505,-0.0200000000000102,13.284132841328413
2019,10462.7929159533,64.3,74.971,3.766446843772697,0.01400000000001,4.723127035830621
2020,8968.55890108484,67.4,75.019,-14.281406760809578,0.0480000000000018,4.821150855365497
2021,9622.24050459345,70.6,74.522,7.288591296752722,-0.4969999999999999,4.7477744807121525
2022,10535.4588771454,74.3,75.151,9.490704084105973,0.6289999999999907,5.240793201133154
2023,11308.2874249451,74.1,75.205,7.335499638048026,0.054000000000002,-0.2691790040376896
2024,11871.6117006031,,,4.98151713419801,,0.0
2000,,16.1,74.894,,,
2001,,25.4,75.195,,0.3009999999999877,57.76397515527949
2002,20909.9590302806,31.2,75.506,,0.311000000000007,22.83464566929134
2003,21877.3178371553,33.7,75.885,4.626306562694982,0.3790000000000049,8.012820512820529
2004,23618.8266894573,36.2,76.114,7.960339860969201,0.2289999999999992,7.41839762611276
2005,25631.9776108052,38.6,76.427,8.523500967330055,0.3130000000000024,6.629834254143652
2013,32530.7593121483,65.4,76.361,26.91474612725515,-0.0660000000000025,69.43005181347151
2014,33900.1486530583,69.3,76.423,4.209521603138877,0.0619999999999976,5.963302752293553
2015,35165.7014644795,73.1,76.444,3.733177763829731,0.0210000000000007,5.48340548340549
2016,35930.6594898711,77.0,76.449,2.175295795433718,0.0049999999999954,5.335157318741457
2017,36779.0078903909,80.5,76.463,2.361071053424313,0.0139999999999957,4.545454545454541
2018,37195.9503070464,,76.561,1.1336423698487863,0.0980000000000131,0.0
2019,39274.9431424899,,76.645,5.589298884103688,0.0839999999999889,0.0
2020,36482.9363953675,,75.529,-7.108875338133458,-1.1159999999999997,0.0
2021,38074.8793745801,,75.434,4.363527546030377,-0.0949999999999988,0.0
2022,41833.1517132825,,77.102,9.87073997458685,1.6680000000000064,0.0
2023,,,77.209,0.0,0.1069999999999993,0.0
2000,1648.96578971559,0.712,67.102,,,
2001,1537.68663578252,1.74,67.436,-6.748421018016593,0.3340000000000032,144.38202247191012
2002,1669.33517469705,3.39,67.835,8.561467327023674,0.3989999999999867,94.82758620689656
2003,1722.54701910774,4.55,68.204,3.1876069717602817,0.3689999999999998,34.21828908554572
2004,1840.91184884,5.1,68.245,6.87150065683384,0.041000000000011,12.08791208791209
2005,2046.46611650758,5.7,68.167,11.165894108243378,-0.0780000000000029,11.764705882352944
2013,3444.15971264862,19.7,70.878,68.2979104743884,2.7109999999999985,245.6140350877193
2014,3689.14471813777,23.4,70.942,7.113055895446618,0.0639999999999929,18.781725888324875
2015,3893.50522093509,28.8,70.915,5.539508975957941,-0.0269999999999868,23.076923076923084
2016,4060.13754974186,34.5,71.215,4.279751004590926,0.2999999999999971,19.791666666666675
2017,4324.99608157801,37.9,71.583,6.523388151048959,0.367999999999995,9.85507246376811
2018,4352.94651790253,41.5,71.496,0.6462534484961369,-0.0870000000000033,9.49868073878628
2019,4511.99755157656,44.4,71.639,3.6538706143044655,0.1430000000000006,6.987951807228909
2020,4477.61761796418,47.5,69.971,-0.761967027228716,-1.6679999999999922,6.981981981981988
2021,4912.62225721201,50.8,67.858,9.715091291015865,-2.1129999999999995,6.947368421052635
2022,5358.70127494396,55.4,71.206,9.080262930394875,3.347999999999999,9.055118110236226
2023,5758.30876298845,56.1,72.602,7.457170451224093,1.3960000000000008,1.26353790613718
2024,6150.02597767851,,,6.802643463786162,,0.0
2000,518.157066924026,0.0954,52.42,,,
2001,483.085120214741,0.176,52.669,-6.76859372342159,0.2489999999999952,84.48637316561845
2002,495.916073559269,0.402,53.2,2.6560439987935114,0.5310000000000059,128.4090909090909
2003,566.48540588068,0.451,53.589,14.23009579321024,0.3889999999999958,12.189054726368154
